filepath,layer,language,frequency
1shot_czech_english_predictions.csv,7,ces,0.4782000000000002
1shot_czech_english_predictions.csv,9,eng,9.196599999999973
1shot_czech_english_predictions.csv,9,ces,5.368300000000003
1shot_czech_english_predictions.csv,10,eng,6.5947
1shot_czech_english_predictions.csv,10,ces,3.811699999999987
1shot_czech_english_predictions.csv,11,ces,1.2787000000000013
1shot_czech_english_predictions.csv,11,eng,1.661300000000003
1shot_czech_english_predictions.csv,12,eng,2.4798999999999998
1shot_czech_english_predictions.csv,12,ces,0.5628
1shot_czech_english_predictions.csv,13,eng,1.3192000000000046
1shot_czech_english_predictions.csv,13,ces,0.5929999999999999
1shot_czech_english_predictions.csv,14,ces,4.535099999999988
1shot_czech_english_predictions.csv,14,eng,1.3113000000000024
1shot_czech_english_predictions.csv,15,eng,8.905500000000007
1shot_czech_english_predictions.csv,15,ces,3.620899999999992
1shot_czech_english_predictions.csv,16,eng,64.58890000000007
1shot_czech_english_predictions.csv,16,ces,3.2636999999999974
1shot_czech_english_predictions.csv,17,eng,130.5081000000005
1shot_czech_english_predictions.csv,17,ces,2.4753999999999987
1shot_czech_english_predictions.csv,18,eng,195.09879999999993
1shot_czech_english_predictions.csv,18,ces,1.4301000000000001
1shot_czech_english_predictions.csv,19,eng,410.8134000000002
1shot_czech_english_predictions.csv,19,ces,2.3165999999999998
1shot_czech_english_predictions.csv,20,eng,526.9550000000006
1shot_czech_english_predictions.csv,20,ces,4.336299999999999
1shot_czech_english_predictions.csv,21,eng,628.1091999999993
1shot_czech_english_predictions.csv,21,ces,6.034
1shot_czech_english_predictions.csv,22,eng,644.2096999999997
1shot_czech_english_predictions.csv,22,ces,11.058299999999997
1shot_czech_english_predictions.csv,23,eng,641.9829999999994
1shot_czech_english_predictions.csv,23,ces,13.861599999999996
1shot_czech_english_predictions.csv,24,eng,636.4984999999994
1shot_czech_english_predictions.csv,24,ces,13.287400000000005
1shot_czech_english_predictions.csv,25,eng,649.0042999999994
1shot_czech_english_predictions.csv,25,ces,16.674000000000003
1shot_czech_english_predictions.csv,26,eng,678.3502000000019
1shot_czech_english_predictions.csv,26,ces,31.90009999999997
1shot_czech_english_predictions.csv,27,eng,760.9521999999982
1shot_czech_english_predictions.csv,27,ces,45.06680000000002
1shot_czech_english_predictions.csv,28,eng,680.1896000000016
1shot_czech_english_predictions.csv,28,ces,38.1736
1shot_czech_english_predictions.csv,4,eng,0.1268
1shot_czech_english_predictions.csv,4,ces,2.0669999999999913
1shot_czech_english_predictions.csv,3,eng,0.1352
1shot_czech_english_predictions.csv,3,ces,0.896000000000002
1shot_czech_english_predictions.csv,8,eng,4.518999999999996
1shot_czech_english_predictions.csv,8,ces,0.6257999999999995
1shot_czech_english_predictions.csv,5,ces,0.8009000000000017
1shot_czech_english_predictions.csv,5,eng,0.7720000000000009
